customerID,days_since_last_purchase,total_spent,support_tickets,website_visits_last_month,subscription_tier,payment_method,country,device_type,Churn
ECOMM-37708,171.0,4362.12,3,22,Premium,Crypto,USA,Tablet,No
ECOMM-51379,15.0,2652.74,0,31,Free,PayPal,Canada,Mobile,No
ECOMM-88059,307.0,2589.2,9,49,Premium,PayPal,Canada,Desktop,Yes
ECOMM-81485,197.0,141.24,8,27,Free,Credit Card,Canada,Desktop,No
ECOMM-37600,192.0,4342.94,4,28,Basic,Crypto,Australia,Mobile,No
ECOMM-41728,332.0,4247.97,3,40,Premium,Credit Card,Canada,Tablet,No
ECOMM-35565,228.0,1944.31,4,14,Free,PayPal,Australia,Tablet,Yes
ECOMM-82669,79.0,4895.2,0,6,Premium,Crypto,Germany,Mobile,No
ECOMM-21495,318.0,4211.1,4,44,Premium,PayPal,UK,Tablet,No
ECOMM-12195,164.0,3247.18,9,11,Basic,PayPal,Australia,Desktop,Yes
ECOMM-20646,133.0,272.62,0,6,Basic,Apple Pay,UK,Mobile,No
ECOMM-15512,121.0,1589.77,9,24,Free,PayPal,UK,Mobile,No
ECOMM-70711,347.0,1783.22,6,8,Basic,Apple Pay,USA,Tablet,No
ECOMM-18438,306.0,1853.08,1,26,Free,Credit Card,USA,Tablet,No
ECOMM-66213,360.0,2310.78,3,30,Premium,Credit Card,UK,Desktop,No
ECOMM-89291,254.0,3895.34,6,23,Free,Crypto,Canada,Desktop,No
ECOMM-84725,98.0,3814.26,3,17,Free,Crypto,UK,Tablet,No
ECOMM-96681,176.0,4834.68,6,43,Free,Crypto,Australia,Mobile,No
ECOMM-81106,69.0,4353.09,6,0,Premium,PayPal,Canada,Tablet,No
ECOMM-72366,51.0,1074.24,2,43,Free,PayPal,Australia,Mobile,No
ECOMM-11415,98.0,4318.31,3,10,Free,Apple Pay,Germany,Tablet,No
ECOMM-50073,200.0,2982.29,0,12,Free,PayPal,Germany,Desktop,Yes
ECOMM-19385,94.0,2147.03,6,39,Premium,Crypto,Canada,Desktop,No
ECOMM-13105,135.0,4363.78,0,13,Basic,Crypto,UK,Desktop,No
ECOMM-22705,150.0,679.14,7,30,Free,Apple Pay,Canada,Tablet,Yes
ECOMM-10772,118.0,2773.24,4,38,Basic,Apple Pay,Canada,Tablet,No
ECOMM-58913,207.0,2897.82,2,21,Free,Apple Pay,UK,Desktop,No
ECOMM-24192,93.0,4703.67,4,42,Premium,Crypto,Canada,Mobile,No
ECOMM-48919,331.0,39.77,3,46,Premium,Credit Card,USA,Desktop,No
ECOMM-79322,84.0,1927.92,0,46,Free,Crypto,Germany,Mobile,No
ECOMM-45963,147.0,3677.21,8,37,Free,Crypto,UK,Desktop,No
ECOMM-78009,226.0,3987.46,0,1,Free,Credit Card,USA,Mobile,No
ECOMM-74559,273.0,3401.47,4,13,Basic,Apple Pay,Germany,Mobile,Yes
ECOMM-30979,189.0,2840.41,7,3,Free,Apple Pay,Canada,Desktop,No
ECOMM-71838,57.0,3241.64,9,18,Basic,Credit Card,UK,Mobile,Yes
ECOMM-67709,110.0,1580.2,4,31,Free,Apple Pay,Germany,Mobile,Yes
ECOMM-48211,222.0,3892.02,0,45,Premium,Crypto,Canada,Tablet,No
ECOMM-88410,320.0,1737.8,4,35,Basic,PayPal,UK,Tablet,No
ECOMM-74623,109.0,1832.09,6,2,Free,Credit Card,Germany,Mobile,No
ECOMM-53303,82.0,1431.28,5,44,Free,PayPal,USA,Tablet,No
ECOMM-97571,123.0,1496.85,2,45,Basic,PayPal,Canada,Tablet,No
ECOMM-67809,189.0,3066.08,0,15,Basic,PayPal,UK,Desktop,Yes
ECOMM-67669,305.0,3016.44,9,25,Free,Crypto,Germany,Mobile,No
ECOMM-40465,307.0,2743.52,7,10,Free,Apple Pay,Canada,Tablet,No
ECOMM-19156,125.0,2600.13,8,6,Free,Crypto,Germany,Desktop,Yes
ECOMM-77177,211.0,3158.08,9,40,Premium,Crypto,Canada,Tablet,No
ECOMM-26741,233.0,1964.89,0,17,Premium,Credit Card,Canada,Tablet,No
ECOMM-37691,357.0,2888.63,7,37,Basic,Credit Card,UK,Desktop,No
ECOMM-32803,208.0,4171.24,0,40,Free,Credit Card,UK,Mobile,No
ECOMM-98867,361.0,1140.6,5,41,Premium,PayPal,Canada,Desktop,No
ECOMM-92033,9.0,3934.36,8,42,Free,PayPal,Canada,Mobile,No
ECOMM-73948,27.0,3867.34,3,4,Free,Crypto,Germany,Mobile,No
ECOMM-45383,95.0,2910.02,0,27,Free,Crypto,Canada,Desktop,No
ECOMM-92262,82.0,2788.98,7,33,Free,Apple Pay,Australia,Desktop,Yes
ECOMM-80616,106.0,1212.94,9,24,Free,Credit Card,Germany,Mobile,No
ECOMM-77426,122.0,3294.68,3,41,Basic,PayPal,UK,Tablet,No
ECOMM-13130,108.0,4671.6,1,27,Free,Credit Card,UK,Mobile,No
ECOMM-36969,139.0,4787.59,4,22,Free,Crypto,Germany,Desktop,No
ECOMM-94198,167.0,4699.33,4,40,Basic,Apple Pay,Germany,Desktop,No
ECOMM-65373,364.0,2130.35,3,27,Basic,Crypto,Germany,Tablet,No
ECOMM-11730,201.0,2220.64,9,7,Premium,Crypto,USA,Desktop,Yes
ECOMM-20431,97.0,481.42,6,13,Basic,PayPal,Australia,Desktop,No
ECOMM-83304,198.0,3203.73,0,25,Free,Apple Pay,Germany,Tablet,Yes
ECOMM-96553,93.0,3676.04,3,31,Free,Apple Pay,USA,Tablet,No
ECOMM-40434,32.0,1166.7,1,4,Basic,Crypto,Australia,Tablet,No
ECOMM-72646,300.0,1805.81,7,49,Basic,Apple Pay,UK,Tablet,Yes
ECOMM-19601,28.0,4488.61,8,30,Free,PayPal,Germany,Desktop,No
ECOMM-66736,258.0,1974.58,4,41,Basic,PayPal,UK,Tablet,No
ECOMM-86075,263.0,1908.39,0,18,Basic,Credit Card,UK,Mobile,No
ECOMM-70742,184.0,2144.79,7,40,Free,Apple Pay,Australia,Desktop,Yes
ECOMM-55253,170.0,3128.75,2,38,Premium,PayPal,Canada,Tablet,No
ECOMM-69349,333.0,4840.89,7,48,Free,Apple Pay,Australia,Mobile,No
ECOMM-16396,149.0,4277.84,0,25,Basic,Credit Card,UK,Tablet,No
ECOMM-72797,24.0,1543.08,9,10,Basic,PayPal,Canada,Mobile,No
ECOMM-11508,105.0,740.54,8,19,Basic,Credit Card,Germany,Mobile,No
ECOMM-74264,274.0,3538.73,2,48,Free,Apple Pay,Australia,Tablet,No
ECOMM-85635,44.0,547.59,1,28,Basic,Crypto,Australia,Mobile,No
ECOMM-76524,188.0,2808.77,0,31,Basic,Crypto,Canada,Mobile,Yes
ECOMM-10638,46.0,4228.64,0,42,Free,Credit Card,UK,Tablet,No
ECOMM-19826,25.0,4747.99,2,10,Basic,Crypto,Canada,Mobile,No
ECOMM-74482,125.0,2991.73,3,9,Free,Crypto,USA,Desktop,No
ECOMM-78841,291.0,1490.42,9,12,Premium,Crypto,Germany,Tablet,Yes
ECOMM-17436,300.0,2488.96,5,36,Free,Crypto,USA,Desktop,No
ECOMM-77649,333.0,3442.4,7,13,Premium,PayPal,Germany,Desktop,Yes
ECOMM-38736,25.0,1794.0,5,33,Premium,Crypto,UK,Tablet,No
ECOMM-53288,24.0,4286.31,2,27,Free,Crypto,Germany,Mobile,Yes
ECOMM-29410,215.0,894.61,4,34,Free,Apple Pay,USA,Tablet,No
ECOMM-71018,243.0,3584.5,9,41,Free,Apple Pay,Canada,Mobile,No
ECOMM-96619,221.0,3444.04,1,5,Free,Apple Pay,Australia,Mobile,No
ECOMM-99846,42.0,4357.66,4,29,Free,Crypto,UK,Desktop,Yes
ECOMM-74600,81.0,4446.2,9,10,Free,Apple Pay,Australia,Tablet,No
ECOMM-26193,47.0,1595.14,6,20,Basic,Crypto,Germany,Mobile,Yes
ECOMM-21010,79.0,1378.43,6,26,Premium,PayPal,UK,Tablet,Yes
ECOMM-68199,195.0,405.21,7,30,Free,Credit Card,Australia,Tablet,Yes
ECOMM-75432,271.0,1499.23,4,23,Premium,Credit Card,Australia,Mobile,Yes
ECOMM-29457,6.0,2310.26,6,18,Basic,Credit Card,USA,Mobile,No
ECOMM-52478,219.0,1566.84,0,37,Free,Crypto,Canada,Mobile,No
ECOMM-20068,32.0,145.65,5,4,Premium,PayPal,Australia,Desktop,No
ECOMM-39644,167.0,1740.67,1,6,Free,Credit Card,Germany,Tablet,No
ECOMM-53966,255.0,4494.71,9,4,Free,PayPal,Canada,Tablet,Yes
ECOMM-59566,57.0,2039.66,2,36,Basic,PayPal,Germany,Desktop,No
ECOMM-47407,135.0,3555.75,4,8,Free,Crypto,UK,Mobile,No
ECOMM-61911,102.0,1896.12,2,27,Free,Crypto,UK,Tablet,No
ECOMM-15921,345.0,1002.73,4,32,Premium,Credit Card,USA,Tablet,No
ECOMM-44461,159.0,4035.32,1,49,Premium,PayPal,USA,Desktop,No
ECOMM-46040,245.0,2410.16,2,8,Free,Crypto,UK,Desktop,Yes
ECOMM-26995,34.0,27.49,2,6,Basic,Apple Pay,Canada,Desktop,No
ECOMM-60268,204.0,2239.86,3,12,Basic,Apple Pay,UK,Tablet,Yes
ECOMM-54016,35.0,1216.64,1,18,Free,Crypto,Australia,Mobile,No
ECOMM-49739,79.0,4240.63,3,25,Free,Crypto,UK,Mobile,No
ECOMM-41771,142.0,2043.26,4,25,Basic,PayPal,Germany,Desktop,Yes
ECOMM-72785,49.0,3055.54,6,4,Free,Crypto,Canada,Tablet,No
ECOMM-21977,283.0,1780.27,6,8,Premium,Credit Card,USA,Mobile,Yes
ECOMM-32675,229.0,1735.47,2,36,Free,PayPal,UK,Tablet,No
ECOMM-88139,323.0,4327.72,7,10,Premium,PayPal,Germany,Tablet,No
ECOMM-91505,188.0,3930.49,6,23,Free,Apple Pay,Germany,Tablet,Yes
ECOMM-45226,342.0,4532.82,3,48,Free,Credit Card,Germany,Desktop,No
ECOMM-77776,336.0,1478.79,9,13,Free,PayPal,Australia,Mobile,Yes
ECOMM-86264,171.0,4637.56,1,46,Free,Apple Pay,USA,Tablet,No
ECOMM-44891,106.0,1938.86,9,40,Basic,Crypto,Australia,Mobile,No
ECOMM-35351,265.0,1812.83,7,23,Basic,Apple Pay,UK,Tablet,No
ECOMM-20565,228.0,4601.45,3,41,Free,Apple Pay,Australia,Desktop,No
ECOMM-99584,354.0,3258.15,2,30,Basic,PayPal,Canada,Tablet,No
ECOMM-73556,174.0,600.55,4,6,Premium,PayPal,Australia,Mobile,Yes
ECOMM-24934,281.0,1891.07,2,17,Basic,Apple Pay,USA,Desktop,Yes
ECOMM-46564,65.0,1770.02,1,45,Free,Apple Pay,UK,Desktop,No
ECOMM-83327,267.0,1407.2,7,24,Free,Credit Card,USA,Desktop,No
ECOMM-52086,360.0,3623.77,2,20,Premium,Credit Card,Canada,Tablet,No
ECOMM-58632,344.0,96.88,9,27,Free,Crypto,UK,Desktop,Yes
ECOMM-91382,135.0,1743.68,5,38,Free,PayPal,Australia,Desktop,Yes
ECOMM-27275,38.0,2051.65,9,1,Free,Credit Card,Australia,Tablet,Yes
ECOMM-98619,89.0,1924.84,4,41,Free,Credit Card,Germany,Desktop,No
ECOMM-84177,317.0,1935.2,0,18,Free,Credit Card,Australia,Desktop,No
ECOMM-96919,100.0,3385.93,5,18,Free,Credit Card,UK,Desktop,Yes
ECOMM-24101,123.0,1632.73,2,4,Free,Apple Pay,Germany,Desktop,No
ECOMM-28108,226.0,3201.19,7,49,Free,PayPal,Australia,Tablet,No
ECOMM-61041,116.0,3892.0,3,41,Basic,Credit Card,Canada,Mobile,No
ECOMM-58916,163.0,1491.1,1,16,Basic,Credit Card,Germany,Mobile,No
ECOMM-17045,134.0,2678.26,9,49,Premium,Crypto,USA,Desktop,No
ECOMM-15871,293.0,89.33,3,21,Free,Credit Card,Germany,Desktop,No
ECOMM-53297,250.0,1425.68,2,7,Free,PayPal,Germany,Tablet,No
ECOMM-21032,105.0,2039.48,7,13,Free,PayPal,Germany,Tablet,No
ECOMM-15565,310.0,3117.33,1,29,Free,Credit Card,USA,Mobile,Yes
ECOMM-17261,170.0,4027.67,1,8,Premium,Apple Pay,UK,Tablet,No
ECOMM-45128,50.0,721.18,4,47,Free,Crypto,USA,Mobile,No
ECOMM-28955,267.0,1287.42,7,26,Basic,PayPal,USA,Tablet,Yes
ECOMM-90891,15.0,2007.78,4,19,Free,Credit Card,Canada,Tablet,No
ECOMM-91558,27.0,4533.52,1,4,Free,Crypto,Canada,Mobile,Yes
ECOMM-87239,4.0,1892.9,3,40,Basic,Credit Card,Canada,Mobile,No
ECOMM-77594,231.0,3225.67,4,27,Basic,Crypto,UK,Tablet,No
ECOMM-50667,317.0,2090.54,9,2,Free,PayPal,Germany,Desktop,Yes
ECOMM-26170,63.0,4637.94,9,34,Basic,PayPal,Germany,Mobile,No
ECOMM-70917,114.0,1441.2,7,33,Basic,Apple Pay,USA,Desktop,Yes
ECOMM-39988,307.0,898.05,3,13,Basic,PayPal,Canada,Mobile,No
ECOMM-18485,210.0,3677.46,1,24,Premium,PayPal,UK,Desktop,No
ECOMM-45955,131.0,2315.63,2,29,Basic,Apple Pay,Canada,Tablet,No
ECOMM-42712,170.0,2023.35,9,0,Free,Crypto,Canada,Desktop,No
ECOMM-70005,205.0,2654.22,1,42,Basic,Crypto,Germany,Tablet,No
ECOMM-90507,351.0,1570.23,5,21,Free,Credit Card,UK,Mobile,Yes
ECOMM-13547,154.0,2990.32,0,42,Premium,PayPal,Germany,Tablet,No
ECOMM-28943,169.0,3219.78,9,41,Basic,Credit Card,Germany,Mobile,No
ECOMM-31261,355.0,332.09,2,34,Free,Credit Card,Australia,Tablet,Yes
ECOMM-82080,78.0,4990.36,8,32,Free,PayPal,USA,Mobile,No
ECOMM-64427,196.0,2083.4,1,3,Free,Credit Card,Germany,Desktop,No
ECOMM-14379,13.0,542.06,1,6,Free,PayPal,Australia,Desktop,No
ECOMM-85663,21.0,1002.02,5,20,Basic,Crypto,Canada,Desktop,Yes
ECOMM-49000,34.0,4756.92,9,28,Premium,Crypto,Australia,Mobile,No
ECOMM-86056,215.0,3343.19,9,47,Basic,Credit Card,UK,Tablet,Yes
ECOMM-19452,184.0,3532.32,0,36,Free,PayPal,Australia,Tablet,Yes
ECOMM-45449,199.0,4587.87,3,31,Basic,Credit Card,Germany,Desktop,Yes
ECOMM-45481,355.0,3997.58,3,36,Free,Crypto,USA,Tablet,Yes
ECOMM-38239,205.0,3622.45,6,39,Premium,Crypto,USA,Mobile,No
ECOMM-44503,316.0,3232.48,9,0,Free,Credit Card,UK,Desktop,Yes
ECOMM-36672,171.0,4593.55,3,43,Free,PayPal,Canada,Desktop,No
ECOMM-53371,233.0,1508.21,0,1,Free,Apple Pay,Canada,Mobile,No
ECOMM-87756,280.0,4577.17,8,36,Basic,Apple Pay,Germany,Tablet,Yes
ECOMM-86346,320.0,3014.25,3,22,Free,Crypto,USA,Mobile,No
ECOMM-56968,33.0,3513.4,1,37,Premium,PayPal,UK,Desktop,No
ECOMM-64529,146.0,4841.69,2,46,Premium,Apple Pay,Canada,Desktop,No
ECOMM-25537,178.0,509.71,5,30,Free,Crypto,Australia,Mobile,No
ECOMM-57199,300.0,1560.34,2,29,Premium,Credit Card,Germany,Tablet,No
ECOMM-57990,246.0,3595.01,3,32,Basic,Credit Card,Canada,Desktop,No
ECOMM-13151,322.0,699.26,9,32,Free,PayPal,Australia,Tablet,Yes
ECOMM-34588,260.0,955.79,2,42,Free,Crypto,Australia,Mobile,No
ECOMM-74693,317.0,2517.01,0,43,Basic,Apple Pay,Canada,Desktop,No
ECOMM-20238,56.0,941.07,1,26,Free,Apple Pay,Canada,Mobile,No
ECOMM-66836,206.0,2199.35,7,8,Premium,Apple Pay,USA,Mobile,Yes
ECOMM-38388,235.0,55.56,7,24,Free,Apple Pay,Canada,Mobile,Yes
ECOMM-73209,26.0,144.12,4,31,Basic,Apple Pay,UK,Mobile,No
ECOMM-60220,120.0,1402.53,1,26,Basic,Apple Pay,Canada,Mobile,No
ECOMM-66679,218.0,4055.91,4,4,Free,Crypto,Germany,Tablet,Yes
ECOMM-89398,291.0,3153.03,1,42,Basic,Apple Pay,Germany,Tablet,No
ECOMM-31230,362.0,161.77,0,0,Premium,Apple Pay,Germany,Mobile,No
ECOMM-82925,71.0,588.73,0,10,Free,Apple Pay,UK,Desktop,No
ECOMM-65081,37.0,80.7,6,39,Free,Crypto,USA,Desktop,No
ECOMM-71667,359.0,720.54,3,4,Free,Credit Card,Australia,Desktop,Yes
ECOMM-62203,89.0,1750.85,5,18,Premium,Credit Card,Australia,Desktop,No
ECOMM-73882,271.0,1975.47,3,11,Free,Crypto,USA,Mobile,No
ECOMM-47087,9.0,948.71,2,5,Premium,Credit Card,Germany,Tablet,No
ECOMM-39563,93.0,4442.07,7,20,Free,Crypto,Canada,Tablet,No
ECOMM-46815,77.0,2274.68,9,30,Free,Apple Pay,Canada,Tablet,No
ECOMM-49224,233.0,2320.37,3,34,Basic,PayPal,UK,Tablet,No
ECOMM-20181,79.0,398.14,8,11,Free,Crypto,Canada,Tablet,No
ECOMM-40046,72.0,4092.36,9,9,Free,PayPal,UK,Mobile,No
ECOMM-62308,334.0,4615.85,5,46,Free,PayPal,USA,Desktop,Yes
ECOMM-57391,168.0,865.21,7,30,Free,Apple Pay,Canada,Tablet,No
ECOMM-77499,181.0,1838.91,3,21,Premium,Crypto,Australia,Tablet,No
ECOMM-33326,126.0,1796.52,3,36,Free,Credit Card,Canada,Desktop,No
ECOMM-51075,90.0,249.84,0,37,Free,PayPal,Australia,Desktop,No
ECOMM-63778,232.0,1133.72,4,41,Free,Apple Pay,USA,Mobile,Yes
ECOMM-27551,192.0,884.49,4,6,Free,PayPal,Australia,Tablet,Yes
ECOMM-19209,304.0,383.55,8,38,Basic,Credit Card,Australia,Desktop,Yes
ECOMM-93323,329.0,2749.86,0,37,Free,Credit Card,Australia,Tablet,Yes
ECOMM-40070,76.0,3337.42,1,10,Basic,PayPal,Australia,Desktop,No
ECOMM-95773,361.0,4015.24,7,27,Free,PayPal,Germany,Desktop,No
ECOMM-37399,158.0,2933.74,6,40,Basic,Apple Pay,Germany,Desktop,Yes
ECOMM-96963,358.0,222.56,0,46,Free,PayPal,Australia,Tablet,No
ECOMM-59014,140.0,3991.8,7,24,Free,Apple Pay,USA,Mobile,Yes
ECOMM-66566,271.0,2078.54,0,14,Free,Credit Card,USA,Mobile,No
ECOMM-42414,321.0,3500.82,8,16,Premium,PayPal,Australia,Mobile,No
ECOMM-64315,193.0,532.09,0,31,Free,Credit Card,USA,Mobile,No
ECOMM-79842,183.0,2219.11,1,6,Basic,PayPal,Germany,Desktop,Yes
ECOMM-43642,301.0,4127.23,1,3,Free,Credit Card,USA,Tablet,No
ECOMM-82780,101.0,3157.83,5,25,Free,PayPal,Australia,Tablet,Yes
ECOMM-35233,318.0,2626.64,9,49,Free,Credit Card,Germany,Tablet,Yes
ECOMM-28578,364.0,2332.82,2,47,Free,Crypto,UK,Desktop,No
ECOMM-93240,222.0,2948.46,1,19,Free,PayPal,Australia,Desktop,Yes
ECOMM-29201,147.0,3971.74,5,7,Free,Crypto,USA,Tablet,Yes
ECOMM-94613,318.0,4599.49,7,30,Free,PayPal,Canada,Desktop,No
ECOMM-80451,78.0,1085.68,4,6,Basic,Apple Pay,Canada,Mobile,No
ECOMM-44850,104.0,100.45,6,22,Basic,Crypto,USA,Desktop,No
ECOMM-66219,304.0,1049.03,3,45,Free,Crypto,USA,Tablet,No
ECOMM-57432,174.0,3123.24,5,34,Basic,Apple Pay,USA,Mobile,Yes
ECOMM-14042,153.0,2445.67,3,38,Basic,Crypto,USA,Tablet,Yes
ECOMM-97212,348.0,2990.31,3,41,Basic,Crypto,Germany,Mobile,Yes
ECOMM-96868,199.0,1348.28,3,13,Free,Credit Card,Canada,Mobile,Yes
ECOMM-11114,60.0,3924.16,2,2,Free,Apple Pay,Canada,Tablet,No
ECOMM-28995,58.0,3871.2,2,35,Basic,Crypto,Canada,Desktop,No
ECOMM-22619,50.0,1504.81,8,34,Premium,Apple Pay,UK,Mobile,No
ECOMM-54309,135.0,979.71,8,6,Basic,Credit Card,Germany,Mobile,Yes
ECOMM-62748,310.0,3569.62,2,43,Free,Credit Card,Canada,Desktop,No
ECOMM-85466,221.0,4856.84,7,21,Free,Credit Card,Australia,Desktop,Yes
ECOMM-27127,133.0,1597.58,4,32,Free,Apple Pay,Canada,Tablet,No
ECOMM-45799,65.0,4414.77,1,27,Free,Apple Pay,UK,Mobile,No
ECOMM-13234,280.0,2625.46,8,49,Basic,Apple Pay,Australia,Desktop,No
ECOMM-95011,226.0,4238.98,0,29,Premium,PayPal,Australia,Mobile,No
ECOMM-48682,275.0,183.92,9,17,Basic,PayPal,Germany,Tablet,Yes
ECOMM-51441,311.0,13.05,0,36,Free,Crypto,USA,Tablet,No
ECOMM-36551,52.0,408.96,0,17,Free,Credit Card,Canada,Desktop,No
ECOMM-86359,139.0,758.57,4,46,Free,Apple Pay,USA,Tablet,Yes
ECOMM-15702,14.0,2100.88,3,28,Premium,Apple Pay,UK,Tablet,No
ECOMM-43759,77.0,4562.01,4,14,Free,Crypto,Germany,Mobile,Yes
ECOMM-31604,64.0,306.03,1,13,Free,Credit Card,Australia,Desktop,No
ECOMM-13807,18.0,4999.38,1,5,Free,Credit Card,Australia,Desktop,Yes
ECOMM-30976,80.0,3817.62,9,23,Free,Apple Pay,Germany,Mobile,No
ECOMM-27667,57.0,4686.67,0,13,Premium,Apple Pay,UK,Mobile,No
ECOMM-68781,31.0,2470.7,0,42,Premium,Crypto,Canada,Tablet,No
ECOMM-45039,290.0,258.51,7,45,Free,PayPal,UK,Tablet,Yes
ECOMM-65467,189.0,1724.69,3,45,Free,Crypto,Australia,Mobile,No
ECOMM-75720,101.0,4346.1,1,21,Premium,Crypto,Australia,Desktop,No
ECOMM-59284,150.0,467.99,9,39,Free,Apple Pay,Germany,Mobile,No
ECOMM-23633,34.0,2989.87,9,38,Premium,Credit Card,Canada,Mobile,No
ECOMM-56035,5.0,4903.65,3,48,Premium,Crypto,USA,Desktop,No
ECOMM-66618,281.0,2162.59,6,4,Basic,PayPal,UK,Mobile,No
ECOMM-27965,61.0,96.51,3,39,Basic,Crypto,USA,Desktop,Yes
ECOMM-22154,283.0,4365.66,6,21,Basic,Apple Pay,Germany,Tablet,No
ECOMM-91755,259.0,3043.45,2,9,Free,Apple Pay,Germany,Tablet,No
ECOMM-80388,145.0,272.16,7,10,Premium,Credit Card,Australia,Mobile,No
ECOMM-72401,202.0,731.19,2,37,Free,Crypto,USA,Tablet,No
ECOMM-27453,117.0,1965.07,5,16,Free,Apple Pay,Canada,Tablet,No
ECOMM-11813,92.0,4144.37,4,46,Free,Crypto,UK,Tablet,No
ECOMM-27086,10.0,546.54,3,6,Premium,Crypto,Germany,Mobile,No
ECOMM-77749,362.0,4844.05,4,5,Basic,Credit Card,Australia,Tablet,Yes
ECOMM-78868,174.0,3119.26,2,46,Basic,Crypto,USA,Desktop,Yes
ECOMM-91762,14.0,508.31,0,20,Basic,Crypto,USA,Tablet,No
ECOMM-20627,18.0,3145.68,1,3,Free,Credit Card,Canada,Mobile,No
ECOMM-49410,323.0,4395.47,6,8,Free,PayPal,Canada,Tablet,Yes
ECOMM-34013,361.0,3312.17,8,46,Free,Apple Pay,Canada,Mobile,Yes
ECOMM-64768,156.0,3807.16,7,28,Free,Credit Card,Canada,Desktop,No
ECOMM-40390,103.0,3673.38,8,5,Premium,Crypto,Canada,Desktop,No
ECOMM-99076,288.0,1960.65,1,11,Basic,Crypto,USA,Mobile,Yes
ECOMM-48491,317.0,1698.54,0,43,Basic,Crypto,Germany,Tablet,No
ECOMM-81894,57.0,3131.62,4,22,Basic,Apple Pay,USA,Mobile,No
ECOMM-79037,286.0,500.63,9,3,Premium,Credit Card,USA,Tablet,Yes
ECOMM-61810,32.0,686.69,0,17,Free,Apple Pay,USA,Tablet,No
ECOMM-82321,127.0,4653.86,1,18,Basic,Apple Pay,Canada,Tablet,No
ECOMM-67121,45.0,4094.27,5,42,Free,PayPal,Australia,Tablet,Yes
ECOMM-22933,310.0,396.94,3,40,Free,PayPal,Germany,Desktop,No
ECOMM-45844,171.0,981.68,4,25,Premium,Crypto,Australia,Tablet,No
ECOMM-12556,193.0,461.04,4,0,Free,Crypto,USA,Tablet,No
ECOMM-32078,268.0,918.68,6,27,Free,Credit Card,USA,Tablet,No
ECOMM-80227,326.0,1272.04,0,2,Basic,PayPal,Germany,Desktop,No
ECOMM-29740,55.0,1008.99,9,14,Basic,Crypto,Australia,Desktop,No
ECOMM-98343,290.0,4529.92,2,9,Premium,PayPal,Canada,Desktop,Yes
ECOMM-62889,186.0,285.13,0,29,Basic,Crypto,Canada,Desktop,No
ECOMM-87411,80.0,1374.74,6,10,Free,Credit Card,Canada,Mobile,No
ECOMM-52714,79.0,3152.04,0,25,Free,Crypto,UK,Mobile,No
ECOMM-52828,336.0,1570.14,3,19,Premium,PayPal,UK,Mobile,No
ECOMM-19161,338.0,1043.57,3,7,Free,Apple Pay,USA,Mobile,No
ECOMM-40130,126.0,1600.63,5,25,Basic,Apple Pay,USA,Desktop,No
ECOMM-65640,265.0,3004.12,7,41,Free,PayPal,Canada,Desktop,No
ECOMM-21657,259.0,3318.77,1,15,Basic,PayPal,UK,Mobile,Yes
ECOMM-28580,310.0,3281.01,1,5,Basic,Credit Card,UK,Desktop,Yes
ECOMM-43039,101.0,3830.15,9,9,Premium,Credit Card,Canada,Mobile,No
ECOMM-59108,150.0,1496.01,5,49,Free,PayPal,Canada,Mobile,No
ECOMM-70213,129.0,2675.87,9,28,Basic,Crypto,UK,Desktop,Yes
ECOMM-79885,18.0,3428.05,5,21,Free,PayPal,UK,Desktop,No
ECOMM-36139,7.0,4655.41,2,31,Premium,Credit Card,UK,Mobile,No
ECOMM-12130,35.0,354.73,7,27,Premium,Credit Card,Australia,Tablet,No
ECOMM-11501,195.0,2359.98,2,14,Basic,Credit Card,Canada,Desktop,No
ECOMM-30125,53.0,2866.68,3,3,Free,Crypto,USA,Mobile,No
ECOMM-65588,96.0,2446.44,2,31,Basic,PayPal,USA,Tablet,No
ECOMM-45432,25.0,1049.2,5,44,Premium,PayPal,Canada,Tablet,No
ECOMM-72700,34.0,4368.08,5,12,Free,Crypto,Canada,Tablet,No
ECOMM-78856,175.0,4957.01,3,40,Basic,Credit Card,UK,Mobile,No
ECOMM-92271,11.0,215.97,4,20,Premium,Apple Pay,Germany,Mobile,No
ECOMM-59205,170.0,1523.36,0,48,Basic,Apple Pay,USA,Desktop,No
ECOMM-73501,102.0,3444.03,7,36,Free,Apple Pay,UK,Tablet,No
ECOMM-89558,154.0,836.81,5,33,Free,Apple Pay,Canada,Tablet,No
ECOMM-55081,248.0,1008.62,6,47,Free,Credit Card,UK,Tablet,No
ECOMM-80413,207.0,1464.35,6,21,Free,PayPal,USA,Tablet,No
ECOMM-28387,300.0,702.89,2,32,Basic,Apple Pay,USA,Mobile,No
ECOMM-61579,37.0,1365.37,4,28,Free,Crypto,Australia,Desktop,No
ECOMM-84703,211.0,583.34,3,14,Basic,Apple Pay,Canada,Tablet,Yes
ECOMM-87881,334.0,4304.84,9,10,Free,Credit Card,USA,Tablet,No
ECOMM-87196,79.0,2963.53,4,25,Basic,Apple Pay,UK,Tablet,No
ECOMM-68284,271.0,3007.21,5,19,Premium,Apple Pay,USA,Mobile,No
ECOMM-67126,1.0,2673.12,6,35,Free,PayPal,Canada,Tablet,No
ECOMM-71470,251.0,2600.23,5,7,Free,PayPal,Canada,Tablet,No
ECOMM-66079,208.0,4235.39,1,38,Premium,Credit Card,UK,Mobile,No
